,inicial_mat,inicial_pt,in_laboratorio_informatica,in_laboratorio_ciencias,in_quadra_esportes,in_cozinha,in_biblioteca,in_sala_leitura,in_internet,in_alimentacao,tp_atividade_complementar,tp_localizacao,num_proffundamental,num_matri_fund_total_geral,num_turmas_fund_total_geral,nu_salas_utilizadas,nu_funcionarios,num_matri_fund_1a4,matri/prof,matri/salas,com_escola_1,com_escola_2,rural,alimentacao_rural
4462,163.94,150.0,1,0,0,1,0,0,1,1,0,2. Rural,28.0,0.0,0.0,5,27,0.0,0.0,0.0,4,3,1,1
4463,198.05,192.55,1,0,0,1,1,0,1,1,0,2. Rural,37.0,0.0,0.0,4,26,0.0,0.0,0.0,5,3,1,1
4464,165.73,163.88,0,0,0,1,0,0,1,1,1,1. Urbana,78.0,0.0,0.0,12,55,0.0,0.0,0.0,3,2,0,0
4465,167.95,160.05,1,0,0,1,0,0,1,1,0,2. Rural,71.0,0.0,0.0,8,32,0.0,0.0,0.0,4,3,1,1
4466,180.09,189.48,1,0,0,1,1,0,1,1,0,2. Rural,47.0,0.0,0.0,7,29,0.0,0.0,0.0,5,3,1,1
4467,162.61,164.42,0,0,0,1,0,0,1,1,1,2. Rural,33.0,0.0,0.0,4,25,0.0,0.0,0.0,3,2,1,1
4468,150.82,135.8,0,0,0,1,0,0,0,1,1,2. Rural,51.0,0.0,0.0,10,50,0.0,0.0,0.0,2,1,1,1
4469,167.22,176.5,1,0,0,1,0,0,1,1,0,2. Rural,13.0,0.0,0.0,4,20,0.0,0.0,0.0,4,3,1,1
4470,167.77,152.28,1,0,0,1,1,0,1,1,0,2. Rural,25.0,0.0,0.0,6,23,0.0,0.0,0.0,5,3,1,1
4471,197.29,194.43,0,0,0,1,0,0,1,1,0,1. Urbana,19.0,0.0,0.0,9,35,0.0,0.0,0.0,3,2,0,0
4472,184.47,177.16,0,0,0,1,0,0,1,1,0,1. Urbana,8.0,0.0,0.0,4,24,0.0,0.0,0.0,3,2,0,0
4473,172.86,166.83,0,0,0,1,0,0,1,1,0,1. Urbana,121.0,0.0,0.0,18,78,0.0,0.0,0.0,3,2,0,0
4474,163.09,153.57,0,0,0,1,1,0,1,1,0,1. Urbana,113.0,0.0,0.0,20,83,0.0,0.0,0.0,4,2,0,0
4475,201.41,188.26,0,0,0,1,0,0,1,1,0,1. Urbana,31.0,0.0,0.0,8,44,0.0,0.0,0.0,3,2,0,0
4476,179.82,166.77,1,0,1,1,0,0,1,1,0,1. Urbana,10.0,0.0,0.0,6,31,0.0,0.0,0.0,5,4,0,0
4477,203.75,200.26,1,0,1,1,0,0,1,1,0,1. Urbana,23.0,0.0,0.0,8,36,0.0,0.0,0.0,5,4,0,0
4478,182.07,172.84,0,0,0,1,0,0,1,1,0,1. Urbana,10.0,0.0,0.0,5,26,0.0,0.0,0.0,3,2,0,0
4479,177.01,164.51,0,0,0,1,0,0,1,1,1,1. Urbana,100.0,0.0,0.0,6,53,0.0,0.0,0.0,3,2,0,0
4480,168.71,177.66,0,0,0,1,0,0,0,1,0,2. Rural,1.0,0.0,0.0,1,6,0.0,0.0,0.0,2,1,1,1
4481,179.51,170.15,0,0,0,1,0,0,1,1,0,2. Rural,29.0,0.0,0.0,6,14,0.0,0.0,0.0,3,2,1,1
4482,186.63,185.81,0,0,0,1,0,1,1,1,0,1. Urbana,27.0,0.0,0.0,7,39,0.0,0.0,0.0,4,2,0,0
4483,188.01,182.91,0,0,0,1,0,0,0,1,0,1. Urbana,8.0,0.0,0.0,4,25,0.0,0.0,0.0,2,1,0,0
4484,187.86,181.5,1,0,0,1,0,0,1,1,1,2. Rural,12.0,0.0,0.0,5,28,0.0,0.0,0.0,4,3,1,1
4485,190.33,193.44,1,0,1,1,0,0,0,1,0,1. Urbana,6.0,0.0,0.0,10,45,0.0,0.0,0.0,4,3,0,0
4486,180.87,175.7,0,0,0,1,0,0,1,1,1,1. Urbana,27.0,0.0,0.0,5,30,0.0,0.0,0.0,3,2,0,0
4487,197.38,187.69,0,0,1,1,0,0,0,1,0,1. Urbana,52.0,0.0,0.0,9,43,0.0,0.0,0.0,3,2,0,0
4488,188.77,182.73,0,0,0,1,0,0,1,1,1,2. Rural,11.0,0.0,0.0,2,11,0.0,0.0,0.0,3,2,1,1
4489,160.56,156.67,0,0,0,1,0,0,1,1,0,2. Rural,27.0,0.0,0.0,6,25,0.0,0.0,0.0,3,2,1,1
4490,167.4,167.01,1,0,0,1,0,0,0,1,0,2. Rural,11.0,0.0,0.0,7,22,0.0,0.0,0.0,3,2,1,1
4491,166.91,164.17,0,0,0,1,0,0,0,1,0,2. Rural,14.0,0.0,0.0,6,37,0.0,0.0,0.0,2,1,1,1
4492,165.04,162.01,1,0,0,1,0,1,0,1,0,1. Urbana,7.0,0.0,0.0,4,25,0.0,0.0,0.0,4,2,0,0
4493,168.8,159.35,0,0,0,1,0,0,0,1,0,1. Urbana,37.0,0.0,0.0,8,32,0.0,0.0,0.0,2,1,0,0
4494,185.45,190.16,0,0,0,1,0,0,0,1,0,1. Urbana,9.0,0.0,0.0,4,23,0.0,0.0,0.0,2,1,0,0
4495,174.65,177.3,0,0,0,1,0,0,0,1,0,1. Urbana,46.0,0.0,0.0,7,37,0.0,0.0,0.0,2,1,0,0
4496,168.25,166.82,0,0,1,1,1,0,0,1,0,1. Urbana,74.0,0.0,0.0,10,35,0.0,0.0,0.0,4,2,0,0
4497,208.1,199.09,0,0,0,1,0,0,0,1,0,2. Rural,6.0,0.0,0.0,6,25,0.0,0.0,0.0,2,1,1,1
4498,187.75,185.19,0,0,0,1,0,0,0,1,0,1. Urbana,13.0,0.0,0.0,7,33,0.0,0.0,0.0,2,1,0,0
4499,171.4,170.63,1,0,0,1,0,0,1,1,0,1. Urbana,35.0,0.0,0.0,6,25,0.0,0.0,0.0,4,3,0,0
4500,190.96,186.86,1,0,0,1,0,0,0,1,0,1. Urbana,32.0,0.0,0.0,9,46,0.0,0.0,0.0,3,2,0,0
4501,199.46,182.96,0,0,0,1,0,0,0,1,1,1. Urbana,35.0,20.0,1.0,5,20,0.0,0.0,0.0,2,1,0,0
4502,190.97,187.05,0,0,0,1,0,0,0,1,0,1. Urbana,10.0,0.0,0.0,4,19,0.0,0.0,0.0,2,1,0,0
4503,186.92,176.43,0,0,0,1,0,0,1,1,1,1. Urbana,13.0,0.0,0.0,5,30,0.0,0.0,0.0,3,2,0,0
4504,180.51,176.17,1,0,0,1,0,0,1,1,1,1. Urbana,29.0,0.0,0.0,6,37,0.0,0.0,0.0,4,3,0,0
4505,167.8,162.57,1,0,0,1,0,0,0,1,0,1. Urbana,72.0,0.0,0.0,9,35,0.0,0.0,0.0,3,2,0,0
4506,180.44,178.69,1,0,1,1,0,0,0,1,0,1. Urbana,20.0,0.0,0.0,16,23,0.0,0.0,0.0,4,3,0,0
4507,162.45,138.2,1,0,0,1,1,1,0,1,0,2. Rural,43.0,0.0,0.0,12,38,0.0,0.0,0.0,5,2,1,1
4508,152.81,146.63,1,0,0,1,0,0,0,1,0,2. Rural,25.0,0.0,0.0,6,26,0.0,0.0,0.0,3,2,1,1
4509,165.41,154.16,0,0,0,1,0,0,0,1,0,2. Rural,63.0,0.0,0.0,7,23,0.0,0.0,0.0,2,1,1,1
4510,219.98,230.99,1,0,1,1,1,0,1,1,0,1. Urbana,28.0,0.0,0.0,7,51,0.0,0.0,0.0,6,4,0,0
4511,170.5,168.9,1,0,0,1,0,0,0,1,0,1. Urbana,16.0,0.0,0.0,10,41,0.0,0.0,0.0,3,2,0,0
4512,181.78,177.28,1,0,0,1,0,0,0,1,0,1. Urbana,10.0,0.0,0.0,6,23,0.0,0.0,0.0,3,2,0,0
4513,163.61,159.02,1,0,1,1,0,0,0,1,1,1. Urbana,80.0,0.0,0.0,10,51,0.0,0.0,0.0,4,3,0,0
4514,162.99,143.56,1,0,0,1,0,0,0,1,0,2. Rural,26.0,0.0,0.0,6,24,0.0,0.0,0.0,3,2,1,1
4515,167.96,168.97,1,0,0,1,0,0,0,1,0,1. Urbana,4.0,0.0,0.0,2,10,0.0,0.0,0.0,3,2,0,0
4516,193.08,174.24,0,0,0,1,0,0,1,1,1,1. Urbana,50.0,0.0,0.0,7,29,0.0,0.0,0.0,3,2,0,0
4517,166.79,158.27,0,0,0,0,0,0,0,1,0,2. Rural,15.0,0.0,0.0,8,15,0.0,0.0,0.0,1,0,1,1
4518,166.48,164.87,0,0,0,1,0,0,0,1,0,1. Urbana,5.0,0.0,0.0,9,23,0.0,0.0,0.0,2,1,0,0
4519,206.26,188.15,0,0,0,1,0,0,1,1,1,1. Urbana,28.0,0.0,0.0,16,28,0.0,0.0,0.0,3,2,0,0
4520,174.94,164.85,0,0,0,1,0,0,1,1,1,2. Rural,32.0,0.0,0.0,7,30,0.0,0.0,0.0,3,2,1,1
4521,185.35,174.17,0,0,0,1,0,0,1,1,1,1. Urbana,15.0,0.0,0.0,7,28,0.0,0.0,0.0,3,2,0,0
4522,183.13,176.79,0,0,0,1,0,0,1,1,1,1. Urbana,92.0,0.0,0.0,6,37,0.0,0.0,0.0,3,2,0,0
4523,167.47,168.68,0,0,0,1,0,0,0,1,0,2. Rural,3.0,0.0,0.0,4,23,0.0,0.0,0.0,2,1,1,1
4524,192.02,184.63,0,0,0,1,0,0,0,1,1,1. Urbana,70.0,0.0,0.0,21,54,0.0,0.0,0.0,2,1,0,0
4525,177.47,170.62,0,0,0,1,0,0,1,1,1,1. Urbana,16.0,0.0,0.0,7,22,0.0,0.0,0.0,3,2,0,0
4526,187.5,175.78,0,0,0,1,0,0,0,1,1,1. Urbana,15.0,0.0,0.0,4,24,0.0,0.0,0.0,2,1,0,0
4527,171.05,169.64,0,0,0,1,0,0,1,1,1,2. Rural,53.0,0.0,0.0,6,36,0.0,0.0,0.0,3,2,1,1
4528,163.15,161.4,0,0,0,1,0,0,0,1,0,2. Rural,5.0,0.0,0.0,8,24,0.0,0.0,0.0,2,1,1,1
4529,161.95,152.49,0,0,0,1,0,0,0,1,0,2. Rural,5.0,0.0,0.0,4,32,0.0,0.0,0.0,2,1,1,1
4530,175.03,164.28,1,0,0,1,0,1,0,1,1,2. Rural,63.0,31.0,2.0,8,37,0.0,0.0,0.0,4,2,1,1
4531,191.03,181.65,1,0,0,1,1,0,1,1,0,2. Rural,30.0,0.0,0.0,6,22,0.0,0.0,0.0,5,3,1,1
4532,166.6,160.54,0,0,1,1,1,0,0,1,0,2. Rural,80.0,0.0,0.0,9,35,0.0,0.0,0.0,4,2,1,1
4533,184.07,175.86,1,0,1,1,0,0,0,1,1,2. Rural,29.0,35.0,2.0,8,44,0.0,0.0,0.0,4,3,1,1
4534,185.23,181.26,0,0,0,1,0,0,1,1,0,1. Urbana,9.0,0.0,0.0,4,20,0.0,0.0,0.0,3,2,0,0
4535,175.33,170.37,0,0,0,1,0,1,0,1,0,1. Urbana,29.0,0.0,0.0,6,37,0.0,0.0,0.0,3,1,0,0
4536,199.23,188.51,1,0,0,1,0,0,1,1,0,1. Urbana,10.0,0.0,0.0,6,29,0.0,0.0,0.0,4,3,0,0
4537,215.56,204.04,1,0,0,1,0,0,1,1,0,1. Urbana,8.0,0.0,0.0,4,22,0.0,0.0,0.0,4,3,0,0
4538,225.56,217.23,1,0,0,1,0,0,1,1,1,1. Urbana,18.0,0.0,0.0,10,47,0.0,0.0,0.0,4,3,0,0
4539,183.69,180.78,1,0,0,1,1,1,1,1,0,1. Urbana,13.0,0.0,0.0,21,48,0.0,0.0,0.0,6,3,0,0
4540,161.36,133.88,0,0,0,1,0,0,0,1,0,2. Rural,33.0,0.0,0.0,6,29,0.0,0.0,0.0,2,1,1,1
4541,159.12,155.12,0,0,0,1,0,0,1,1,0,2. Rural,9.0,0.0,0.0,4,22,0.0,0.0,0.0,3,2,1,1
4542,177.69,168.17,0,0,0,1,1,0,0,1,0,1. Urbana,26.0,0.0,0.0,4,25,0.0,0.0,0.0,3,1,0,0
4543,165.48,166.14,0,0,1,1,0,0,0,1,0,2. Rural,6.0,0.0,0.0,4,33,0.0,0.0,0.0,3,2,1,1
4544,181.98,181.49,0,0,1,1,0,0,0,1,0,1. Urbana,19.0,0.0,0.0,5,34,0.0,0.0,0.0,3,2,0,0
4545,170.19,158.52,0,0,0,1,0,0,1,1,1,2. Rural,5.0,0.0,0.0,5,33,0.0,0.0,0.0,3,2,1,1
4546,182.34,178.63,0,0,0,1,0,0,1,1,1,1. Urbana,6.0,0.0,0.0,3,25,0.0,0.0,0.0,3,2,0,0
4547,188.69,187.03,0,0,0,1,1,1,1,1,1,1. Urbana,115.0,0.0,0.0,10,71,0.0,0.0,0.0,5,2,0,0
4548,174.25,164.27,0,0,1,1,0,0,0,1,1,1. Urbana,83.0,0.0,0.0,10,42,0.0,0.0,0.0,3,2,0,0
4549,177.3,166.54,1,0,0,1,0,0,1,1,1,1. Urbana,34.0,0.0,0.0,5,44,0.0,0.0,0.0,4,3,0,0
4550,186.08,170.09,0,0,0,1,0,0,1,1,1,2. Rural,52.0,0.0,0.0,12,23,0.0,0.0,0.0,3,2,1,1
4551,175.55,163.08,1,0,0,1,0,0,0,1,1,2. Rural,34.0,0.0,0.0,7,31,0.0,0.0,0.0,3,2,1,1
4552,173.75,167.24,0,0,0,1,0,0,0,1,1,1. Urbana,63.0,0.0,0.0,8,37,0.0,0.0,0.0,2,1,0,0
4553,213.36,198.0,1,0,0,1,0,0,1,1,1,1. Urbana,58.0,17.0,1.0,8,53,0.0,0.0,0.0,4,3,0,0
4554,174.05,165.08,0,0,0,1,0,1,1,1,1,1. Urbana,11.0,0.0,0.0,7,45,0.0,0.0,0.0,4,2,0,0
4555,212.67,197.66,1,0,0,1,0,0,0,1,1,2. Rural,29.0,0.0,0.0,5,26,0.0,0.0,0.0,3,2,1,1
4556,167.54,164.37,1,0,0,1,0,0,0,1,1,2. Rural,38.0,0.0,0.0,9,45,0.0,0.0,0.0,3,2,1,1
4557,160.84,153.71,0,0,1,1,0,0,1,1,1,2. Rural,25.0,0.0,0.0,11,38,0.0,0.0,0.0,4,3,1,1
4558,182.18,173.01,1,0,1,1,0,0,1,1,1,1. Urbana,63.0,0.0,0.0,28,64,0.0,0.0,0.0,5,4,0,0
4559,179.53,165.42,0,0,0,1,0,0,0,1,1,1. Urbana,18.0,0.0,0.0,15,38,0.0,0.0,0.0,2,1,0,0
4560,222.2,220.29,0,0,0,1,0,0,0,1,1,1. Urbana,16.0,0.0,0.0,9,36,0.0,0.0,0.0,2,1,0,0
4561,167.11,144.16,0,0,0,1,0,0,0,1,1,2. Rural,10.0,6.0,1.0,4,22,0.0,0.0,0.0,2,1,1,1
4562,181.33,176.42,0,0,0,1,0,0,0,1,1,2. Rural,25.0,0.0,0.0,8,25,0.0,0.0,0.0,2,1,1,1
4563,173.31,161.62,0,0,0,1,0,0,0,1,0,1. Urbana,96.0,18.0,1.0,12,79,0.0,0.0,0.0,2,1,0,0
4564,177.42,158.26,0,0,0,1,0,0,0,1,1,2. Rural,13.0,0.0,0.0,8,21,0.0,0.0,0.0,2,1,1,1
4565,167.28,164.05,0,0,0,1,0,0,0,1,0,1. Urbana,17.0,0.0,0.0,5,21,0.0,0.0,0.0,2,1,0,0
4566,167.92,169.37,0,0,0,1,0,0,1,1,1,2. Rural,33.0,0.0,0.0,13,41,0.0,0.0,0.0,3,2,1,1
4567,189.06,189.19,0,0,0,1,0,1,1,1,1,1. Urbana,106.0,0.0,0.0,24,94,0.0,0.0,0.0,4,2,0,0
4568,182.75,187.08,0,0,1,1,1,0,0,1,1,1. Urbana,121.0,0.0,0.0,10,72,0.0,0.0,0.0,4,2,0,0
4569,177.37,160.96,0,0,0,1,1,0,0,1,0,2. Rural,22.0,0.0,0.0,10,48,0.0,0.0,0.0,3,1,1,1
4570,167.74,135.61,0,0,0,1,0,0,0,1,0,2. Rural,12.0,0.0,0.0,8,34,0.0,0.0,0.0,2,1,1,1
4571,153.67,135.91,0,0,0,1,0,0,0,1,0,2. Rural,26.0,0.0,0.0,5,15,0.0,0.0,0.0,2,1,1,1
4572,171.39,163.06,0,0,0,1,0,0,0,1,0,2. Rural,9.0,0.0,0.0,9,58,0.0,0.0,0.0,2,1,1,1
4573,174.68,147.24,0,0,0,1,0,0,0,1,0,2. Rural,8.0,0.0,0.0,4,16,0.0,0.0,0.0,2,1,1,1
4574,183.75,183.07,1,0,0,1,1,0,1,1,0,2. Rural,30.0,0.0,0.0,5,39,0.0,0.0,0.0,5,3,1,1
4575,188.29,179.31,1,0,0,1,0,0,1,1,0,1. Urbana,30.0,0.0,0.0,13,60,0.0,0.0,0.0,4,3,0,0
4576,174.03,172.23,0,0,0,0,0,0,0,1,0,2. Rural,12.0,0.0,0.0,2,9,0.0,0.0,0.0,1,0,1,1
4577,168.51,146.59,1,0,0,1,0,0,0,1,0,2. Rural,17.0,0.0,0.0,6,24,0.0,0.0,0.0,3,2,1,1
4578,195.43,171.21,0,0,0,1,0,0,1,1,0,2. Rural,25.0,0.0,0.0,6,23,0.0,0.0,0.0,3,2,1,1
4579,172.73,168.16,0,0,0,1,0,0,0,1,0,2. Rural,2.0,0.0,0.0,4,14,0.0,0.0,0.0,2,1,1,1
4580,159.66,153.0,0,0,0,1,0,0,0,1,0,2. Rural,4.0,0.0,0.0,4,7,0.0,0.0,0.0,2,1,1,1
4581,171.98,159.73,1,0,0,1,0,0,1,1,1,1. Urbana,50.0,0.0,0.0,8,38,0.0,0.0,0.0,4,3,0,0
4582,186.47,186.22,1,0,1,1,0,0,1,1,1,1. Urbana,141.0,0.0,0.0,9,68,0.0,0.0,0.0,5,4,0,0
4583,160.53,150.85,1,0,0,1,0,0,0,1,0,2. Rural,39.0,0.0,0.0,5,24,0.0,0.0,0.0,3,2,1,1
4584,189.56,177.74,1,0,0,1,0,0,1,1,1,1. Urbana,98.0,0.0,0.0,5,55,0.0,0.0,0.0,4,3,0,0
4585,185.4,179.96,1,0,0,1,1,0,1,1,1,1. Urbana,26.0,0.0,0.0,3,30,0.0,0.0,0.0,5,3,0,0
4586,204.21,208.43,1,0,0,1,0,0,1,1,1,1. Urbana,73.0,0.0,0.0,8,63,0.0,0.0,0.0,4,3,0,0
4587,194.96,191.92,1,0,0,1,0,0,1,1,1,1. Urbana,93.0,0.0,0.0,6,47,0.0,0.0,0.0,4,3,0,0
4588,176.43,174.84,1,0,0,1,1,0,1,1,1,2. Rural,108.0,0.0,0.0,6,50,0.0,0.0,0.0,5,3,1,1
4589,173.98,163.3,0,0,1,1,0,0,1,1,1,2. Rural,47.0,0.0,0.0,5,28,0.0,0.0,0.0,4,3,1,1
4590,171.22,172.43,0,0,0,1,0,0,1,1,1,2. Rural,15.0,0.0,0.0,3,22,0.0,0.0,0.0,3,2,1,1
4591,216.4,209.65,0,0,0,1,0,0,0,1,1,2. Rural,57.0,0.0,0.0,4,29,0.0,0.0,0.0,2,1,1,1
4592,202.95,182.26,1,0,0,1,0,0,1,1,1,1. Urbana,84.0,0.0,0.0,7,46,0.0,0.0,0.0,4,3,0,0
4593,210.57,203.82,0,0,0,1,0,0,1,1,1,1. Urbana,108.0,0.0,0.0,8,56,0.0,0.0,0.0,3,2,0,0
4594,173.67,154.89,0,0,0,1,0,0,0,1,1,2. Rural,7.0,5.0,0.0,2,13,0.0,0.0,0.0,2,1,1,1
4595,160.68,143.97,0,0,0,1,0,0,0,1,0,2. Rural,24.0,12.0,1.0,5,23,0.0,0.0,0.0,2,1,1,1
4596,151.2,135.71,0,0,0,1,0,0,0,1,0,2. Rural,8.0,0.0,0.0,5,18,0.0,0.0,0.0,2,1,1,1
4597,181.65,175.76,0,0,0,1,0,0,0,1,0,2. Rural,20.0,0.0,0.0,4,23,0.0,0.0,0.0,2,1,1,1
4598,190.69,177.94,1,0,0,1,1,0,1,1,1,1. Urbana,87.0,33.0,1.0,9,55,0.0,0.0,0.0,5,3,0,0
4599,182.24,158.4,1,0,0,1,0,0,1,1,0,2. Rural,30.0,13.0,1.0,6,31,0.0,0.0,0.0,4,3,1,1
4600,180.5,176.79,1,0,0,1,1,0,0,1,0,1. Urbana,77.0,56.0,2.0,12,57,0.0,0.0,0.0,4,2,0,0
4601,180.13,175.6,0,0,0,1,0,0,0,1,0,2. Rural,14.0,11.0,0.0,4,13,0.0,0.0,0.0,2,1,1,1
4602,193.4,188.58,1,0,0,1,1,0,1,1,1,1. Urbana,170.0,0.0,0.0,28,81,0.0,0.0,0.0,5,3,0,0
4603,165.93,153.35,0,0,0,1,0,0,1,1,1,2. Rural,32.0,0.0,0.0,5,25,0.0,0.0,0.0,3,2,1,1
4604,156.52,152.86,0,0,0,1,0,0,0,1,0,2. Rural,28.0,0.0,0.0,8,33,0.0,0.0,0.0,2,1,1,1
4605,172.01,153.48,1,0,1,1,0,0,0,1,1,1. Urbana,99.0,0.0,0.0,10,61,0.0,0.0,0.0,4,3,0,0
4606,172.11,166.63,1,0,1,1,0,1,1,1,1,2. Rural,32.0,0.0,0.0,5,42,0.0,0.0,0.0,6,4,1,1
4607,183.38,180.12,1,0,0,1,1,0,0,1,1,1. Urbana,54.0,0.0,0.0,6,45,0.0,0.0,0.0,4,2,0,0
4608,180.06,167.57,0,0,0,1,0,1,1,1,1,2. Rural,38.0,0.0,0.0,7,33,0.0,0.0,0.0,4,2,1,1
4609,168.49,159.36,1,0,0,1,0,0,1,1,1,1. Urbana,77.0,0.0,0.0,26,51,0.0,0.0,0.0,4,3,0,0
4610,152.41,149.29,0,0,0,1,0,0,0,1,1,2. Rural,39.0,0.0,0.0,4,29,0.0,0.0,0.0,2,1,1,1
4611,154.96,152.53,0,0,0,1,0,0,0,1,0,2. Rural,4.0,0.0,0.0,2,10,0.0,0.0,0.0,2,1,1,1
4612,160.88,140.61,1,0,0,1,0,0,0,1,1,1. Urbana,42.0,0.0,0.0,10,40,0.0,0.0,0.0,3,2,0,0
4613,163.05,145.38,0,0,0,1,0,0,0,1,0,2. Rural,16.0,0.0,0.0,4,20,0.0,0.0,0.0,2,1,1,1
4614,184.98,176.84,1,0,1,1,0,0,0,1,0,1. Urbana,190.0,0.0,0.0,16,74,0.0,0.0,0.0,4,3,0,0
4615,187.28,180.56,0,0,0,1,0,1,0,1,0,1. Urbana,24.0,0.0,0.0,11,31,0.0,0.0,0.0,3,1,0,0
4616,189.91,185.7,0,0,0,1,0,1,0,1,1,1. Urbana,34.0,0.0,0.0,8,52,0.0,0.0,0.0,3,1,0,0
4617,170.46,166.19,0,0,0,1,0,0,0,1,0,2. Rural,15.0,0.0,0.0,5,20,0.0,0.0,0.0,2,1,1,1
4618,167.19,163.91,0,0,1,1,0,0,0,1,1,1. Urbana,148.0,0.0,0.0,12,70,0.0,0.0,0.0,3,2,0,0
4619,166.94,151.75,1,0,1,1,0,0,1,1,0,2. Rural,34.0,0.0,0.0,6,28,0.0,0.0,0.0,5,4,1,1
4620,169.89,151.29,0,0,0,1,0,1,0,1,1,2. Rural,30.0,0.0,0.0,5,22,0.0,0.0,0.0,3,1,1,1
4621,189.28,174.78,0,0,0,1,0,1,0,1,1,1. Urbana,93.0,0.0,0.0,7,60,0.0,0.0,0.0,3,1,0,0
4622,180.56,176.23,0,0,0,1,0,0,0,1,1,1. Urbana,164.0,0.0,0.0,17,68,0.0,0.0,0.0,2,1,0,0
4623,184.84,163.73,0,0,0,1,0,0,0,1,1,1. Urbana,76.0,0.0,0.0,14,52,0.0,0.0,0.0,2,1,0,0
4624,198.75,199.7,0,0,0,1,0,0,1,1,1,1. Urbana,174.0,0.0,0.0,19,93,0.0,0.0,0.0,3,2,0,0
4625,221.59,200.94,0,0,1,1,0,1,1,1,1,1. Urbana,68.0,0.0,0.0,10,39,0.0,0.0,0.0,5,3,0,0
4626,201.03,176.52,0,0,0,1,0,0,1,1,1,2. Rural,37.0,0.0,0.0,5,25,0.0,0.0,0.0,3,2,1,1
4627,172.76,157.41,0,0,1,1,0,0,1,1,0,2. Rural,75.0,0.0,0.0,9,60,0.0,0.0,0.0,4,3,1,1
4628,175.29,187.88,0,0,0,0,0,0,0,1,0,2. Rural,33.0,0.0,0.0,6,25,0.0,0.0,0.0,1,0,1,1
4629,173.56,169.36,0,0,0,1,0,0,0,1,1,1. Urbana,11.0,0.0,0.0,4,22,0.0,0.0,0.0,2,1,0,0
4630,198.97,190.69,1,0,0,1,0,0,0,1,1,2. Rural,30.0,0.0,0.0,6,20,0.0,0.0,0.0,3,2,1,1
4631,179.63,166.58,0,0,1,1,1,0,1,1,1,2. Rural,72.0,0.0,0.0,10,46,0.0,0.0,0.0,5,3,1,1
4632,162.11,147.27,0,0,0,1,0,0,0,1,1,2. Rural,46.0,0.0,0.0,8,31,0.0,0.0,0.0,2,1,1,1
4633,183.59,161.46,0,0,0,1,0,0,1,1,0,2. Rural,3.0,0.0,0.0,5,19,0.0,0.0,0.0,3,2,1,1
4634,159.53,152.58,1,0,0,1,0,1,1,1,1,2. Rural,37.0,0.0,0.0,6,22,0.0,0.0,0.0,5,3,1,1
4635,184.4,175.93,1,0,0,1,0,1,1,1,1,1. Urbana,97.0,0.0,0.0,13,61,0.0,0.0,0.0,5,3,0,0
4636,193.61,182.84,0,0,0,1,1,0,1,1,1,1. Urbana,167.0,0.0,0.0,20,82,0.0,0.0,0.0,4,2,0,0
4637,168.15,158.75,0,0,0,1,0,1,0,1,1,2. Rural,124.0,0.0,0.0,10,47,0.0,0.0,0.0,3,1,1,1
4638,187.92,179.91,0,0,0,1,1,1,1,1,1,1. Urbana,44.0,0.0,0.0,13,50,0.0,0.0,0.0,5,2,0,0
4639,184.77,172.16,1,0,1,1,0,0,1,1,1,1. Urbana,160.0,0.0,0.0,14,53,0.0,0.0,0.0,5,4,0,0
4640,179.34,174.63,0,0,0,1,0,0,1,1,0,1. Urbana,148.0,0.0,0.0,34,65,0.0,0.0,0.0,3,2,0,0
4641,175.11,165.47,1,0,0,1,1,0,1,1,0,1. Urbana,159.0,0.0,0.0,16,83,0.0,0.0,0.0,5,3,0,0
4642,177.34,165.6,0,0,1,1,0,1,0,1,0,2. Rural,134.0,0.0,0.0,12,76,0.0,0.0,0.0,4,2,1,1
4643,206.69,184.93,1,0,0,1,0,1,1,1,1,2. Rural,35.0,0.0,0.0,10,25,0.0,0.0,0.0,5,3,1,1
4644,203.37,205.05,1,0,0,1,0,0,1,1,1,1. Urbana,86.0,0.0,0.0,8,45,0.0,0.0,0.0,4,3,0,0
4645,176.53,157.97,1,0,0,1,0,0,1,1,0,2. Rural,12.0,0.0,0.0,6,19,0.0,0.0,0.0,4,3,1,1
4646,177.73,158.07,1,0,0,1,0,1,1,1,0,2. Rural,6.0,0.0,0.0,2,13,0.0,0.0,0.0,5,3,1,1
4647,186.87,179.97,1,0,0,1,0,0,1,1,1,2. Rural,18.0,0.0,0.0,5,24,0.0,0.0,0.0,4,3,1,1
4648,178.27,160.02,1,0,0,1,0,0,1,1,1,1. Urbana,9.0,0.0,0.0,2,15,0.0,0.0,0.0,4,3,0,0
4649,163.44,158.13,1,0,0,1,0,0,1,1,1,2. Rural,36.0,0.0,0.0,9,43,0.0,0.0,0.0,4,3,1,1
4650,200.23,203.65,0,0,0,1,0,0,1,1,1,1. Urbana,45.0,0.0,0.0,5,30,0.0,0.0,0.0,3,2,0,0
4651,173.74,175.44,0,0,0,1,0,0,1,1,0,1. Urbana,53.0,0.0,0.0,9,30,0.0,0.0,0.0,3,2,0,0
4652,196.47,202.51,0,0,0,1,0,0,1,1,1,2. Rural,37.0,21.0,1.0,4,30,0.0,0.0,0.0,3,2,1,1
4653,184.01,178.17,1,0,0,1,0,0,1,1,0,1. Urbana,53.0,0.0,0.0,6,37,0.0,0.0,0.0,4,3,0,0
