,final_mat,final_pt,in_laboratorio_informatica,in_laboratorio_ciencias,in_quadra_esportes,in_cozinha,in_biblioteca,in_sala_leitura,in_internet,in_alimentacao,tp_atividade_complementar,tp_localizacao,num_proffundamental,num_matri_fund_total_geral,num_turmas_fund_total_geral,nu_salas_utilizadas,nu_funcionarios,num_matri_fund_5a8,rural
222,256.89,253.25,0,0,1,1,1,1,1,1,1,1. Urbana,169.0,0.0,0.0,22,85,0.0,0
223,278.11,278.65,1,0,1,1,1,1,1,1,0,1. Urbana,266.0,0.0,0.0,12,95,0.0,0
224,259.74,260.08,1,1,1,1,1,0,1,1,0,1. Urbana,289.0,0.0,0.0,22,106,0.0,0
225,256.43,259.51,1,0,1,1,1,0,1,1,1,1. Urbana,99.0,0.0,0.0,13,79,0.0,0
226,264.51,258.33,1,0,1,1,1,0,1,1,1,1. Urbana,106.0,0.0,0.0,8,52,0.0,0
227,282.91,278.37,1,0,1,1,1,1,1,1,1,1. Urbana,202.0,0.0,0.0,13,73,0.0,0
228,263.09,262.19,1,0,1,1,1,0,1,1,0,1. Urbana,58.0,0.0,0.0,10,34,0.0,0
229,244.33,234.67,1,0,0,1,0,0,1,1,0,2. Rural,22.0,0.0,0.0,12,21,0.0,1
230,257.29,250.48,0,0,0,1,0,0,1,1,0,2. Rural,21.0,0.0,0.0,8,17,0.0,1
231,234.97,248.2,1,0,1,1,0,1,1,1,0,2. Rural,21.0,0.0,0.0,10,18,0.0,1
232,265.9,261.93,0,0,1,1,0,0,1,1,0,1. Urbana,140.0,0.0,0.0,18,68,0.0,0
233,255.44,254.45,1,1,1,1,1,1,1,1,0,1. Urbana,202.0,0.0,0.0,31,110,0.0,0
234,267.94,266.78,0,0,1,1,0,0,1,1,0,2. Rural,26.0,0.0,0.0,11,40,0.0,1
235,250.62,264.94,1,1,1,1,1,0,1,1,0,2. Rural,46.0,0.0,0.0,10,47,0.0,1
236,249.56,246.4,0,0,1,0,0,0,1,1,0,2. Rural,31.0,0.0,0.0,8,29,0.0,1
237,246.48,242.91,0,0,0,1,0,0,1,1,0,1. Urbana,86.0,0.0,0.0,11,35,0.0,0
238,258.19,265.14,1,0,1,1,1,1,1,1,1,1. Urbana,147.0,0.0,0.0,13,58,0.0,0
239,272.1,270.89,1,0,0,1,1,0,0,1,1,2. Rural,55.0,0.0,0.0,8,37,0.0,1
240,271.75,268.44,0,0,1,1,0,0,1,1,0,1. Urbana,138.0,0.0,0.0,18,67,0.0,0
241,247.02,250.87,1,0,1,1,1,1,1,1,0,1. Urbana,184.0,0.0,0.0,13,58,0.0,0
242,254.84,256.45,0,0,1,1,1,1,1,1,0,2. Rural,68.0,0.0,0.0,15,21,0.0,1
243,260.63,261.84,0,0,1,1,1,0,1,1,1,2. Rural,124.0,0.0,0.0,12,58,0.0,1
244,253.37,267.65,1,0,1,1,0,0,1,1,0,1. Urbana,109.0,0.0,0.0,13,61,0.0,0
245,276.94,264.29,0,0,1,1,0,0,1,1,1,1. Urbana,54.0,0.0,0.0,13,39,0.0,0
246,277.68,266.47,0,0,1,1,0,1,1,1,0,2. Rural,33.0,0.0,0.0,14,43,0.0,1
247,261.83,246.79,0,0,0,1,1,0,1,1,0,2. Rural,82.0,0.0,0.0,13,40,0.0,1
248,230.83,245.19,0,0,1,1,0,1,1,1,0,2. Rural,32.0,0.0,0.0,12,50,0.0,1
249,269.86,260.73,1,0,1,1,1,0,1,1,0,1. Urbana,132.0,0.0,0.0,9,40,0.0,0
250,294.73,267.71,0,0,1,1,1,0,1,1,0,2. Rural,29.0,0.0,0.0,6,19,0.0,1
251,289.81,278.04,1,0,1,1,1,0,1,1,0,2. Rural,42.0,0.0,0.0,8,26,0.0,1
252,268.13,276.56,0,0,1,1,0,1,1,1,1,1. Urbana,109.0,0.0,0.0,14,42,0.0,0
253,247.01,243.13,0,0,1,1,0,0,1,1,0,1. Urbana,95.0,0.0,0.0,13,63,0.0,0
254,269.16,258.38,1,0,1,1,1,0,0,1,0,2. Rural,34.0,0.0,0.0,10,21,0.0,1
255,251.98,259.02,1,0,1,1,1,0,1,1,0,1. Urbana,70.0,0.0,0.0,7,43,0.0,0
256,263.82,265.5,0,0,0,1,1,0,1,1,0,2. Rural,67.0,0.0,0.0,9,32,0.0,1
257,248.75,228.81,0,0,0,1,0,0,0,1,0,2. Rural,51.0,0.0,0.0,14,23,0.0,1
258,283.06,271.74,1,0,1,1,1,0,1,1,0,2. Rural,45.0,0.0,0.0,11,34,0.0,1
259,266.93,269.52,1,0,1,1,1,0,1,1,0,2. Rural,100.0,0.0,0.0,14,51,0.0,1
260,253.63,249.8,0,0,0,1,0,0,0,1,0,2. Rural,32.0,0.0,0.0,12,28,0.0,1
261,257.75,267.83,0,0,1,1,0,1,1,1,0,2. Rural,30.0,0.0,0.0,8,28,0.0,1
262,278.94,238.04,1,0,1,1,1,0,1,1,0,2. Rural,52.0,0.0,0.0,12,41,0.0,1
263,258.95,263.86,0,0,1,1,1,0,1,1,0,2. Rural,109.0,0.0,0.0,28,97,0.0,1
264,264.63,263.73,1,0,1,1,1,1,1,1,0,1. Urbana,175.0,0.0,0.0,19,106,0.0,0
265,253.95,253.78,0,0,1,1,1,1,1,1,0,2. Rural,58.0,0.0,0.0,14,28,0.0,1
266,261.76,266.83,0,0,1,1,1,1,1,1,0,1. Urbana,97.0,0.0,0.0,14,57,0.0,0
267,269.27,264.64,0,0,1,1,1,0,0,1,0,2. Rural,97.0,0.0,0.0,14,25,0.0,1
268,254.43,268.38,1,1,1,1,1,1,1,1,0,1. Urbana,151.0,0.0,0.0,12,58,0.0,0
269,254.14,262.37,1,0,1,1,1,0,1,1,0,1. Urbana,107.0,0.0,0.0,9,31,0.0,0
270,267.54,268.08,1,1,0,1,1,0,1,1,1,1. Urbana,75.0,0.0,0.0,13,57,0.0,0
271,257.63,240.44,1,0,1,1,1,0,1,1,0,2. Rural,30.0,0.0,0.0,11,20,0.0,1
272,285.16,285.78,1,0,1,1,1,0,1,1,1,1. Urbana,188.0,0.0,0.0,2,55,0.0,0
273,235.64,238.85,1,0,1,1,1,1,1,1,0,2. Rural,76.0,0.0,0.0,14,42,0.0,1
274,266.08,253.54,0,0,1,1,0,0,1,1,0,1. Urbana,53.0,0.0,0.0,9,39,0.0,0
275,272.75,272.95,1,1,1,1,1,0,1,1,0,1. Urbana,147.0,0.0,0.0,18,72,0.0,0
276,244.04,258.36,1,1,1,1,1,0,1,1,1,1. Urbana,138.0,0.0,0.0,13,65,0.0,0
277,279.1,266.09,1,0,0,1,0,0,1,1,1,1. Urbana,31.0,0.0,0.0,6,32,0.0,0
278,263.72,267.03,1,1,1,1,1,0,1,1,0,1. Urbana,181.0,0.0,0.0,16,35,0.0,0
279,252.38,255.15,1,1,0,1,1,0,0,1,0,2. Rural,25.0,0.0,0.0,10,29,0.0,1
280,291.83,270.76,0,0,0,1,0,1,1,1,0,1. Urbana,30.0,0.0,0.0,7,24,0.0,0
281,232.01,229.27,0,0,0,1,0,0,0,1,0,2. Rural,27.0,0.0,0.0,9,25,0.0,1
282,277.35,275.92,0,0,0,1,1,0,1,1,0,2. Rural,74.0,0.0,0.0,11,45,0.0,1
283,240.25,248.5,0,0,0,1,0,0,0,1,0,2. Rural,16.0,0.0,0.0,4,10,0.0,1
284,232.95,226.93,0,0,1,1,0,0,1,1,0,2. Rural,12.0,0.0,0.0,6,43,0.0,1
285,250.25,255.47,0,0,1,1,0,0,1,1,0,2. Rural,116.0,0.0,0.0,9,54,0.0,1
286,247.28,247.61,1,1,1,1,1,0,1,1,0,1. Urbana,16.0,0.0,0.0,9,79,0.0,0
287,253.0,258.76,1,0,1,1,1,1,1,1,0,1. Urbana,97.0,0.0,0.0,12,54,0.0,0
288,232.75,247.02,1,0,1,1,1,0,1,1,1,1. Urbana,39.0,0.0,0.0,7,33,0.0,0
289,246.55,248.47,1,0,0,1,1,0,1,1,1,1. Urbana,91.0,0.0,0.0,9,41,0.0,0
290,254.76,247.38,0,0,0,1,0,1,1,1,1,2. Rural,30.0,0.0,0.0,5,38,0.0,1
291,232.27,220.38,1,0,0,1,0,1,0,1,1,2. Rural,27.0,0.0,0.0,7,17,0.0,1
292,253.88,251.81,1,0,0,1,1,0,1,1,1,1. Urbana,42.0,0.0,0.0,7,56,0.0,0
293,240.52,261.98,1,0,0,1,1,0,1,1,1,1. Urbana,10.0,0.0,0.0,7,29,0.0,0
294,263.72,267.8,0,0,0,1,1,0,1,1,1,1. Urbana,66.0,0.0,0.0,18,71,0.0,0
295,241.99,251.08,1,0,0,1,1,0,1,1,1,1. Urbana,98.0,0.0,0.0,16,62,0.0,0
296,235.96,245.67,0,0,0,1,1,0,1,1,1,1. Urbana,66.0,0.0,0.0,37,79,0.0,0
297,243.4,244.08,1,0,0,1,0,0,1,1,1,2. Rural,57.0,0.0,0.0,12,39,0.0,1
298,236.97,234.09,1,0,0,1,0,0,1,1,1,2. Rural,28.0,0.0,0.0,8,23,0.0,1
299,254.91,253.13,1,0,0,1,1,0,1,1,1,2. Rural,42.0,0.0,0.0,8,39,0.0,1
300,212.46,244.14,0,0,0,1,0,0,0,1,1,2. Rural,58.0,0.0,0.0,12,24,0.0,1
301,248.58,251.26,0,0,0,1,0,0,1,1,1,1. Urbana,91.0,0.0,0.0,10,34,0.0,0
302,233.63,241.95,1,0,1,1,1,0,1,1,1,1. Urbana,130.0,0.0,0.0,13,39,0.0,0
303,277.48,281.95,0,0,0,1,1,0,1,1,1,1. Urbana,75.0,0.0,0.0,11,43,0.0,0
304,243.92,257.71,0,0,0,1,1,0,1,1,1,1. Urbana,96.0,0.0,0.0,14,73,0.0,0
305,242.31,240.1,0,0,0,1,1,0,1,1,1,2. Rural,52.0,0.0,0.0,8,34,0.0,1
306,230.09,237.08,1,0,0,1,0,0,1,1,1,1. Urbana,34.0,0.0,0.0,6,30,0.0,0
307,281.62,286.12,1,0,1,1,1,0,1,1,1,1. Urbana,152.0,0.0,0.0,22,96,0.0,0
308,225.73,232.39,0,0,0,1,0,0,1,1,1,2. Rural,29.0,0.0,0.0,8,21,0.0,1
309,236.55,217.33,1,0,0,1,1,0,1,1,1,2. Rural,25.0,0.0,0.0,6,29,0.0,1
310,234.1,241.93,1,0,0,1,1,0,1,1,1,1. Urbana,65.0,0.0,0.0,6,49,0.0,0
311,238.46,259.18,0,1,1,1,1,0,1,1,1,1. Urbana,45.0,0.0,0.0,8,70,0.0,0
312,233.96,248.91,1,0,1,1,0,1,1,1,0,1. Urbana,78.0,0.0,0.0,16,70,0.0,0
313,209.88,209.13,0,0,0,1,0,0,1,1,1,2. Rural,29.0,0.0,0.0,6,19,0.0,1
314,193.51,184.96,0,0,0,1,0,0,0,1,1,2. Rural,8.0,0.0,0.0,4,24,0.0,1
315,236.26,241.3,1,0,0,1,0,0,1,1,1,1. Urbana,167.0,0.0,0.0,12,63,0.0,0
316,208.05,199.3,0,0,0,1,0,0,0,1,0,2. Rural,3.0,0.0,0.0,4,13,0.0,1
317,214.09,211.65,0,0,0,1,0,0,1,1,0,2. Rural,14.0,0.0,0.0,10,35,0.0,1
318,208.22,197.07,0,0,0,1,0,0,0,1,0,2. Rural,8.0,0.0,0.0,4,5,0.0,1
319,192.27,193.57,0,0,0,1,0,0,0,1,0,2. Rural,35.0,0.0,0.0,5,40,0.0,1
320,257.51,256.42,1,0,0,1,1,0,1,1,1,1. Urbana,128.0,0.0,0.0,11,54,0.0,0
321,260.97,271.48,1,0,0,1,0,0,1,1,1,1. Urbana,143.0,0.0,0.0,9,57,0.0,0
322,253.06,240.46,1,0,1,1,0,0,1,1,0,1. Urbana,88.0,0.0,0.0,10,69,0.0,0
323,250.29,247.2,1,0,1,1,0,1,1,1,1,1. Urbana,70.0,0.0,0.0,5,78,0.0,0
324,236.69,244.27,1,0,0,1,1,0,1,1,1,1. Urbana,28.0,0.0,0.0,8,26,0.0,0
325,270.18,275.85,1,0,1,1,1,0,1,1,1,1. Urbana,125.0,0.0,0.0,13,60,0.0,0
326,256.19,245.63,1,0,1,0,1,0,1,1,1,1. Urbana,150.0,0.0,0.0,12,63,0.0,0
327,246.05,240.11,1,0,1,1,1,0,1,1,1,1. Urbana,80.0,0.0,0.0,19,55,0.0,0
328,249.02,242.29,1,0,0,1,0,1,1,1,1,1. Urbana,105.0,0.0,0.0,11,37,0.0,0
329,229.23,230.08,1,1,0,1,1,0,1,1,1,1. Urbana,140.0,0.0,0.0,14,94,0.0,0
330,216.5,224.3,1,1,0,1,1,0,1,1,1,1. Urbana,52.0,0.0,0.0,7,53,0.0,0
331,256.58,257.05,1,0,0,1,0,0,1,1,0,1. Urbana,179.0,0.0,0.0,11,81,0.0,0
332,244.4,244.6,1,0,0,1,0,1,1,1,0,1. Urbana,107.0,0.0,0.0,9,51,0.0,0
333,235.76,233.2,0,0,1,1,0,0,0,1,1,2. Rural,29.0,0.0,0.0,6,38,0.0,1
334,240.81,245.67,1,0,0,1,1,0,1,1,0,1. Urbana,40.0,0.0,0.0,30,51,0.0,0
335,255.63,249.68,1,0,0,1,1,0,1,1,1,1. Urbana,187.0,0.0,0.0,13,53,0.0,0
336,252.23,254.4,1,0,0,1,0,0,1,1,1,1. Urbana,39.0,0.0,0.0,9,67,0.0,0
337,229.0,235.02,1,0,0,1,1,0,1,1,1,1. Urbana,101.0,0.0,0.0,12,58,0.0,0
338,260.89,270.05,1,0,0,1,1,0,1,1,1,1. Urbana,71.0,0.0,0.0,8,46,0.0,0
339,257.33,278.27,1,0,0,1,0,1,1,1,0,1. Urbana,54.0,0.0,0.0,5,36,0.0,0
340,252.75,248.13,1,0,0,1,0,1,1,1,1,2. Rural,53.0,0.0,0.0,9,40,0.0,1
341,223.68,227.78,1,0,1,1,0,1,0,1,1,2. Rural,38.0,0.0,0.0,8,29,0.0,1
342,245.96,251.5,1,0,1,1,1,0,1,1,1,2. Rural,61.0,0.0,0.0,24,68,0.0,1
343,245.04,250.29,1,0,1,1,1,0,1,1,1,1. Urbana,179.0,0.0,0.0,16,80,0.0,0
344,250.92,267.52,1,0,0,1,1,1,1,1,1,1. Urbana,69.0,0.0,0.0,8,65,0.0,0
345,299.32,291.84,1,1,1,1,1,0,1,1,0,1. Urbana,78.0,0.0,0.0,18,66,0.0,0
346,264.45,270.84,1,0,1,1,1,0,1,1,1,1. Urbana,225.0,0.0,0.0,13,64,0.0,0
347,253.04,256.97,1,1,1,1,1,0,1,1,1,1. Urbana,156.0,0.0,0.0,16,133,0.0,0
348,269.6,274.5,1,0,1,1,1,1,1,1,1,1. Urbana,180.0,0.0,0.0,12,80,0.0,0
349,247.86,249.37,1,0,1,1,0,1,1,1,1,1. Urbana,213.0,0.0,0.0,13,90,0.0,0
350,251.99,265.09,0,0,1,1,0,0,1,1,1,1. Urbana,99.0,0.0,0.0,10,70,0.0,0
351,258.94,260.78,1,0,1,1,1,0,1,1,1,1. Urbana,150.0,0.0,0.0,12,90,0.0,0
352,224.92,242.62,0,0,0,1,0,1,1,1,1,1. Urbana,69.0,0.0,0.0,13,46,0.0,0
353,288.31,282.41,0,0,0,0,0,1,1,1,0,1. Urbana,119.0,0.0,0.0,13,64,0.0,0
354,264.96,266.62,1,0,1,1,1,0,1,1,0,1. Urbana,131.0,0.0,0.0,14,89,0.0,0
355,243.18,252.2,1,1,1,1,1,0,1,1,1,1. Urbana,153.0,0.0,0.0,17,80,0.0,0
356,251.01,241.84,0,0,0,1,1,1,1,1,0,2. Rural,9.0,0.0,0.0,9,14,0.0,1
357,267.75,274.37,1,0,1,1,1,0,1,1,1,1. Urbana,98.0,0.0,0.0,11,105,0.0,0
358,239.91,245.05,1,0,1,1,1,0,1,1,1,1. Urbana,148.0,0.0,0.0,12,106,0.0,0
359,263.75,260.3,1,0,1,1,1,1,1,1,1,1. Urbana,252.0,0.0,0.0,17,93,0.0,0
360,264.73,267.24,0,0,1,1,0,1,1,1,0,1. Urbana,36.0,0.0,0.0,11,61,0.0,0
361,251.67,258.95,1,0,1,1,1,0,1,1,1,1. Urbana,216.0,0.0,0.0,14,97,0.0,0
362,253.45,256.58,1,0,1,1,1,0,1,1,1,1. Urbana,213.0,0.0,0.0,12,111,0.0,0
363,247.11,245.39,0,0,1,1,1,0,0,1,1,2. Rural,36.0,0.0,0.0,8,46,0.0,1
364,253.11,258.96,0,0,0,1,1,0,0,1,0,2. Rural,56.0,0.0,0.0,6,32,0.0,1
365,260.04,264.83,1,0,1,1,1,1,1,1,0,1. Urbana,180.0,0.0,0.0,13,136,0.0,0
366,232.73,236.19,0,0,1,1,0,0,1,1,1,2. Rural,42.0,0.0,0.0,7,37,0.0,1
367,245.52,259.4,1,0,1,1,1,1,1,1,0,1. Urbana,110.0,0.0,0.0,1,77,0.0,0
368,255.11,272.12,1,0,0,1,1,0,1,1,1,1. Urbana,120.0,0.0,0.0,12,116,0.0,0
369,250.43,239.41,0,0,0,1,1,0,0,1,1,2. Rural,80.0,0.0,0.0,8,41,0.0,1
370,273.3,278.84,1,1,1,1,1,1,1,1,0,1. Urbana,184.0,0.0,0.0,19,112,0.0,0
371,252.1,248.96,1,1,1,1,1,0,1,1,1,1. Urbana,88.0,0.0,0.0,16,114,0.0,0
372,269.33,268.51,1,0,1,1,1,1,1,1,1,1. Urbana,96.0,0.0,0.0,1,61,0.0,0
373,235.37,229.08,0,0,0,1,0,0,1,1,1,2. Rural,28.0,0.0,0.0,6,22,0.0,1
374,247.14,249.54,0,0,1,1,1,0,1,1,1,2. Rural,105.0,0.0,0.0,31,89,0.0,1
375,234.76,232.53,0,0,1,1,1,1,1,1,1,2. Rural,75.0,0.0,0.0,37,97,0.0,1
376,248.01,245.64,1,1,1,1,0,0,1,1,1,1. Urbana,111.0,0.0,0.0,11,83,0.0,0
377,263.25,268.05,1,0,0,1,1,0,1,1,1,1. Urbana,125.0,0.0,0.0,33,73,0.0,0
378,288.18,287.98,1,0,1,1,0,0,1,1,1,1. Urbana,183.0,0.0,0.0,13,77,0.0,0
379,240.16,237.21,0,0,0,1,1,0,0,1,1,2. Rural,51.0,0.0,0.0,7,56,0.0,1
380,260.26,269.35,1,0,0,1,0,1,1,1,1,1. Urbana,95.0,0.0,0.0,25,60,0.0,0
381,249.05,252.56,1,1,1,1,1,0,1,1,0,1. Urbana,80.0,0.0,0.0,10,65,0.0,0
382,235.76,239.07,1,0,0,1,0,1,1,1,1,1. Urbana,135.0,0.0,0.0,10,51,0.0,0
383,255.15,254.69,1,1,1,1,1,0,1,1,1,1. Urbana,81.0,0.0,0.0,11,58,0.0,0
384,202.19,203.75,0,0,0,1,0,0,0,1,0,2. Rural,12.0,0.0,0.0,5,27,0.0,1
385,277.22,286.6,1,0,0,1,1,1,1,1,1,2. Rural,50.0,0.0,0.0,9,30,0.0,1
386,217.44,207.36,0,0,0,1,0,0,0,1,0,2. Rural,9.0,0.0,0.0,4,24,0.0,1
387,237.29,252.3,0,0,0,1,0,0,0,1,1,2. Rural,33.0,0.0,0.0,6,26,0.0,1
388,241.96,249.22,1,0,1,1,0,0,1,1,1,1. Urbana,41.0,0.0,0.0,13,42,0.0,0
389,261.07,253.44,1,0,0,1,1,0,0,1,1,2. Rural,28.0,0.0,0.0,6,30,0.0,1
390,217.61,217.52,0,0,0,1,0,0,0,1,0,2. Rural,8.0,0.0,0.0,4,14,0.0,1
391,251.36,245.31,1,0,0,1,0,0,1,1,1,1. Urbana,28.0,0.0,0.0,4,27,0.0,0
392,252.27,237.84,0,0,0,1,0,0,1,1,1,2. Rural,28.0,0.0,0.0,3,47,0.0,1
393,239.21,243.93,0,0,0,1,0,0,1,1,1,1. Urbana,47.0,0.0,0.0,14,45,0.0,0
394,251.92,262.48,1,1,1,1,1,0,1,1,1,1. Urbana,104.0,0.0,0.0,12,124,0.0,0
395,256.42,258.73,1,0,1,1,1,0,1,1,1,1. Urbana,119.0,0.0,0.0,9,88,0.0,0
396,240.43,246.2,1,1,1,1,1,0,1,1,1,1. Urbana,56.0,0.0,0.0,8,137,0.0,0
397,237.74,247.95,1,0,1,1,1,0,1,1,1,1. Urbana,64.0,0.0,0.0,10,46,0.0,0
398,252.74,260.38,1,0,1,1,1,0,1,1,1,1. Urbana,155.0,0.0,0.0,18,56,0.0,0
399,235.1,243.78,1,0,1,1,1,0,1,1,0,1. Urbana,178.0,0.0,0.0,14,55,0.0,0
400,256.88,269.46,1,0,1,1,0,0,1,1,0,1. Urbana,66.0,0.0,0.0,7,43,0.0,0
401,236.06,248.97,1,1,1,1,0,1,1,1,1,1. Urbana,244.0,0.0,0.0,25,98,0.0,0
402,251.41,248.19,1,1,1,1,1,0,1,1,0,1. Urbana,92.0,0.0,0.0,10,128,0.0,0
403,211.67,206.23,0,0,0,1,0,0,0,1,0,2. Rural,22.0,0.0,0.0,6,16,0.0,1
404,226.5,227.91,0,0,0,1,0,0,0,1,0,2. Rural,26.0,0.0,0.0,5,10,0.0,1
405,236.09,234.57,1,0,0,1,1,0,1,1,0,1. Urbana,74.0,0.0,0.0,8,51,0.0,0
406,209.53,199.94,0,0,0,1,0,0,0,1,0,2. Rural,29.0,0.0,0.0,6,22,0.0,1
407,228.63,237.93,0,0,0,1,1,0,1,1,0,1. Urbana,145.0,0.0,0.0,8,50,0.0,0
408,224.82,229.09,1,1,1,1,1,0,1,1,0,1. Urbana,219.0,0.0,0.0,13,119,0.0,0
409,233.68,236.84,1,1,0,1,1,0,1,1,0,1. Urbana,91.0,0.0,0.0,6,30,0.0,0
410,239.24,242.42,1,1,0,1,1,0,1,1,0,1. Urbana,64.0,0.0,0.0,6,23,0.0,0
411,224.41,233.55,0,0,0,1,0,0,1,1,0,1. Urbana,110.0,0.0,0.0,7,95,0.0,0
412,205.83,207.68,0,0,1,1,0,0,0,1,0,2. Rural,30.0,0.0,0.0,8,30,0.0,1
413,225.19,240.86,1,0,1,1,1,0,1,1,0,1. Urbana,95.0,0.0,0.0,12,121,0.0,0
414,226.02,237.79,0,0,0,0,1,0,1,1,0,1. Urbana,160.0,0.0,0.0,10,118,0.0,0
415,221.4,220.25,1,1,0,0,1,0,1,1,0,1. Urbana,57.0,0.0,0.0,6,88,0.0,0
416,231.08,230.13,1,1,1,1,1,0,1,1,0,1. Urbana,127.0,0.0,0.0,12,134,0.0,0
417,259.19,257.82,1,0,0,1,1,0,0,1,0,1. Urbana,56.0,0.0,0.0,6,30,0.0,0
418,246.66,261.25,1,0,1,1,1,0,1,1,0,1. Urbana,85.0,0.0,0.0,10,46,0.0,0
419,233.75,242.23,1,0,1,1,0,0,1,1,0,1. Urbana,176.0,0.0,0.0,21,83,0.0,0
420,221.47,220.52,0,0,0,1,0,0,0,1,0,2. Rural,23.0,0.0,0.0,4,11,0.0,1
421,261.42,259.22,1,0,1,1,1,0,1,1,0,1. Urbana,66.0,0.0,0.0,12,66,0.0,0
422,203.82,198.14,0,0,0,1,0,0,1,1,0,2. Rural,46.0,0.0,0.0,9,48,0.0,1
423,231.68,235.9,1,0,0,1,1,0,1,1,0,1. Urbana,136.0,0.0,0.0,14,160,0.0,0
424,250.65,256.05,0,0,0,1,1,0,1,1,0,1. Urbana,104.0,0.0,0.0,8,25,0.0,0
425,244.41,248.37,1,0,0,1,1,0,1,1,1,1. Urbana,131.0,0.0,0.0,8,42,0.0,0
426,253.0,263.59,0,0,0,1,0,0,0,1,1,1. Urbana,178.0,0.0,0.0,10,72,0.0,0
427,229.51,241.62,1,1,1,1,1,0,1,1,0,1. Urbana,171.0,0.0,0.0,10,94,0.0,0
428,215.59,228.17,1,1,0,1,1,1,1,1,0,1. Urbana,144.0,0.0,0.0,11,144,0.0,0
429,206.36,215.96,1,0,1,1,1,0,1,1,0,1. Urbana,106.0,0.0,0.0,12,56,0.0,0
430,201.53,199.11,1,0,0,1,1,0,0,1,1,2. Rural,36.0,0.0,0.0,9,17,0.0,1
431,237.45,245.84,1,0,0,1,0,0,1,1,0,1. Urbana,36.0,0.0,0.0,9,57,0.0,0
432,242.8,245.31,1,0,0,1,0,0,1,1,1,1. Urbana,114.0,0.0,0.0,7,107,0.0,0
433,197.86,220.1,1,0,0,1,1,0,0,1,0,2. Rural,25.0,0.0,0.0,7,25,0.0,1
434,232.77,242.06,0,0,0,1,1,0,0,1,0,2. Rural,29.0,0.0,0.0,6,26,0.0,1
435,239.84,252.1,1,0,1,1,1,0,1,1,1,1. Urbana,20.0,0.0,0.0,11,75,0.0,0
436,235.19,236.45,1,0,0,1,1,0,0,1,0,2. Rural,29.0,0.0,0.0,6,27,0.0,1
437,222.98,242.7,1,0,0,1,1,0,0,1,0,1. Urbana,83.0,0.0,0.0,11,63,0.0,0
438,240.77,249.47,1,0,1,1,1,0,0,1,0,1. Urbana,168.0,0.0,0.0,18,109,0.0,0
439,213.16,219.9,1,0,0,1,1,0,0,1,0,2. Rural,63.0,0.0,0.0,8,96,0.0,1
440,255.08,264.89,1,1,1,1,1,1,1,1,1,1. Urbana,188.0,0.0,0.0,10,59,0.0,0
441,238.34,244.77,1,1,1,1,1,1,1,1,1,1. Urbana,89.0,0.0,0.0,10,103,0.0,0
442,225.48,223.7,1,1,0,1,1,0,0,1,0,2. Rural,57.0,0.0,0.0,8,83,0.0,1
443,252.87,255.78,1,0,1,1,1,0,1,1,1,1. Urbana,131.0,0.0,0.0,8,37,0.0,0
444,254.21,267.28,1,0,1,1,1,0,1,1,1,1. Urbana,167.0,0.0,0.0,10,111,0.0,0
445,248.06,251.91,1,1,1,1,1,0,1,1,1,1. Urbana,143.0,0.0,0.0,10,61,0.0,0
446,253.6,264.89,1,1,0,1,1,0,1,1,0,1. Urbana,92.0,0.0,0.0,6,87,0.0,0
447,251.54,259.87,0,0,0,1,0,0,1,1,0,2. Rural,57.0,0.0,0.0,6,79,0.0,1
448,246.35,243.54,0,0,0,1,1,0,0,1,0,2. Rural,27.0,0.0,0.0,6,19,0.0,1
449,228.44,227.78,0,0,0,1,1,0,0,1,0,2. Rural,41.0,0.0,0.0,5,20,0.0,1
450,250.89,265.23,1,1,0,1,1,0,0,1,0,1. Urbana,156.0,0.0,0.0,10,42,0.0,0
451,231.04,237.46,1,1,1,1,1,0,1,1,0,1. Urbana,194.0,0.0,0.0,10,40,0.0,0
452,225.58,247.3,0,0,0,1,0,0,0,1,0,2. Rural,18.0,0.0,0.0,8,25,0.0,1
453,239.1,214.56,0,0,0,1,0,0,0,1,0,2. Rural,9.0,0.0,0.0,6,18,0.0,1
454,239.21,246.65,1,0,1,1,1,0,0,1,1,1. Urbana,87.0,0.0,0.0,6,70,0.0,0
455,204.05,194.38,0,0,0,1,0,0,0,1,0,2. Rural,21.0,0.0,0.0,7,12,0.0,1
456,185.96,188.18,0,0,0,0,0,0,0,1,0,2. Rural,16.0,0.0,0.0,6,10,0.0,1
457,229.21,241.11,1,0,0,1,1,0,1,1,0,1. Urbana,191.0,0.0,0.0,15,85,0.0,0
458,245.71,251.96,1,0,1,0,0,0,1,1,0,1. Urbana,193.0,0.0,0.0,10,186,0.0,0
459,197.0,210.44,0,0,0,0,0,0,0,1,0,2. Rural,23.0,0.0,0.0,9,10,0.0,1
460,227.08,218.18,0,0,0,1,0,0,0,1,0,2. Rural,21.0,0.0,0.0,5,9,0.0,1
461,232.1,221.24,1,0,0,1,0,0,0,0,0,2. Rural,34.0,0.0,0.0,7,20,0.0,1
462,193.9,188.98,0,0,0,1,0,0,0,1,0,2. Rural,20.0,0.0,0.0,5,11,0.0,1
463,225.85,243.0,1,1,0,1,1,0,1,1,0,1. Urbana,99.0,0.0,0.0,9,57,0.0,0
464,236.63,250.91,1,0,1,1,1,0,0,1,0,1. Urbana,89.0,0.0,0.0,10,57,0.0,0
465,254.7,250.05,1,1,0,0,1,0,1,1,0,1. Urbana,170.0,0.0,0.0,10,122,0.0,0
